date,real,nominal
1990-03-01,6148.07,2707.21
1990-04-01,6025.53,2656.76
1990-05-01,6507,2876.66
1990-06-01,6481.55,2880.69
1990-07-01,6513.46,2905.2
1990-08-01,5806.49,2614.36
1990-09-01,5402.81,2452.48
1990-10-01,5346.26,2442.33
1990-11-01,5592.84,2559.65
1990-12-01,5754.55,2633.66
1991-01-01,5943.44,2736.39
1991-02-01,6248.57,2882.18
1991-03-01,6308.51,2913.86
1991-04-01,6243.57,2887.87
1991-05-01,6527.29,3027.5
1991-06-01,6246.61,2906.75
1991-07-01,6491.26,3024.82
1991-08-01,6513.3,3043.6
1991-09-01,6425.72,3016.77
1991-10-01,6527.98,3069.1
1991-11-01,6139.62,2894.68
1991-12-01,6717.92,3168.83
1992-01-01,6823.94,3223.4
1992-02-01,6891.58,3267.7
1992-03-01,6788.08,3235.5
1992-04-01,7037.31,3359.1
1992-05-01,7106.31,3396.9
1992-06-01,6919.07,3318.5
1992-07-01,7059.1,3393.8
1992-08-01,6755.85,3257.4
1992-09-01,6769.15,3271.7
1992-10-01,6649.4,3226.3
1992-11-01,6802.1,3305.2
1992-12-01,6800.29,3301.11
1993-01-01,6785.5,3310
1993-02-01,6886.56,3370.81
1993-03-01,6990.45,3435.11
1993-04-01,6957.93,3427.55
1993-05-01,7150.1,3527.43
1993-06-01,7116.55,3516.08
1993-07-01,7163.89,3539.47
1993-08-01,7371.87,3651.25
1993-09-01,7160.01,3555.12
1993-10-01,7383.26,3680.59
1993-11-01,7386.32,3683.95
1993-12-01,7526.95,3754.09
1994-01-01,7952.74,3978.36
1994-02-01,7633.38,3832.02
1994-03-01,7221.02,3635.96
1994-04-01,7300.79,3681.69
1994-05-01,7449.09,3758.37
1994-06-01,7159.3,3624.96
1994-07-01,7416.07,3764.5
1994-08-01,7678.13,3913.42
1994-09-01,7517.28,3843.19
1994-10-01,7640.37,3908.12
1994-11-01,7302.72,3739.23
1994-12-01,7488.66,3834.44
1995-01-01,7476.31,3843.86
1995-02-01,7769.4,4011.05
1995-03-01,8028.5,4157.69
1995-04-01,8314.12,4321.27
1995-05-01,8573.07,4465.14
1995-06-01,8734.04,4556.1
1995-07-01,9026.14,4708.47
1995-08-01,8815.39,4610.56
1995-09-01,9137.56,4789.08
1995-10-01,9044.92,4755.48
1995-11-01,9656.75,5074.49
1995-12-01,9743,5117.12
1996-01-01,10213.3,5395.3
1996-02-01,10351.36,5485.62
1996-03-01,10487.06,5587.14
1996-04-01,10414.18,5569.08
1996-05-01,10535.82,5643.18
1996-06-01,10545.88,5654.63
1996-07-01,10294.83,5528.91
1996-08-01,10434.92,5616.21
1996-09-01,10893.78,5882.17
1996-10-01,11130.24,6029.38
1996-11-01,12019.49,6521.7
1996-12-01,11884.16,6448.27
1997-01-01,12515.65,6813.09
1997-02-01,12593.14,6877.74
1997-03-01,12028.02,6583.48
1997-04-01,12791.43,7009
1997-05-01,13386.41,7331
1997-06-01,13987.51,7672.8
1997-07-01,14973.35,8222.6
1997-08-01,13857.52,7622.4
1997-09-01,14404.83,7945.3
1997-10-01,13462.76,7442.1
1997-11-01,14159.81,7823.1
1997-12-01,14329.84,7908.3
1998-01-01,14302.86,7906.5
1998-02-01,15425.02,8545.72
1998-03-01,15857.26,8799.81
1998-04-01,16305,9063.37
1998-05-01,15975.41,8899.95
1998-06-01,16050.97,8952.02
1998-07-01,15909.97,8883.29
1998-08-01,13487.4,7539.07
1998-09-01,14014.76,7842.62
1998-10-01,15311.12,8592.1
1998-11-01,16245.69,9116.55
1998-12-01,16370.49,9181.43
1999-01-01,16649.36,9358.83
1999-02-01,16537.79,9306.58
1999-03-01,17331.29,9786.16
1999-04-01,18977.92,10789.04
1999-05-01,18574.58,10559.74
1999-06-01,19297.64,10970.8
1999-07-01,18678.48,10655.15
1999-08-01,18940.41,10829.28
1999-09-01,17996.63,10336.95
1999-10-01,18648.5,10729.86
1999-11-01,18894.76,10877.81
1999-12-01,19970.5,11497.12
2000-01-01,18949,10940.53
2000-02-01,17430.82,10128.31
2000-03-01,18643.72,10921.92
2000-04-01,18312.05,10733.91
2000-05-01,17930.05,10522.33
2000-06-01,17709.17,10447.89
2000-07-01,17803.19,10521.98
2000-08-01,18975.95,11215.1
2000-09-01,17925.5,10650.92
2000-10-01,18431.52,10971.14
2000-11-01,17485.93,10414.49
2000-12-01,18123.82,10787.99
2001-01-01,18171,10887.36
2001-02-01,17453.65,10495.28
2001-03-01,16388.9,9878.78
2001-04-01,17734.17,10734.97
2001-05-01,17950.14,10911.94
2001-06-01,17244.94,10502.4
2001-07-01,17331.07,10522.81
2001-08-01,16387.24,9949.75
2001-09-01,14501.15,8847.56
2001-10-01,14928.61,9075.14
2001-11-01,16235.37,9851.56
2001-12-01,16575.68,10021.57
2002-01-01,16368,9920
2002-02-01,16614.48,10106.13
2002-03-01,17010.44,10403.94
2002-04-01,16172.55,9946.22
2002-05-01,16138.46,9925.25
2002-06-01,15020.3,9243.26
2002-07-01,14179.49,8736.59
2002-08-01,14017.54,8663.5
2002-09-01,12260.97,7591.93
2002-10-01,13536.01,8397.03
2002-11-01,14340.5,8896.09
2002-12-01,13480.07,8341.63
2003-01-01,12958.58,8053.81
2003-02-01,12594.16,7891.08
2003-03-01,12683.51,7992.13
2003-04-01,13483.34,8480.09
2003-05-01,14098.46,8850.26
2003-06-01,14295.84,8985.44
2003-07-01,14672.51,9233.8
2003-08-01,14905.24,9415.82
2003-09-01,14636.04,9275.06
2003-10-01,15485.77,9801.12
2003-11-01,15495.42,9782.46
2003-12-01,16579.92,10453.92
2004-01-01,16550.17,10488.07
2004-02-01,16616.75,10583.92
2004-03-01,16158.01,10357.7
2004-04-01,15900.76,10225.57
2004-05-01,15751.34,10188.45
2004-06-01,16081.07,10435.48
2004-07-01,15645.57,10139.71
2004-08-01,15688.18,10173.92
2004-09-01,15513.54,10080.27
2004-10-01,15352.06,10027.47
2004-11-01,15954.87,10428.02
2004-12-01,16562.7,10783.01
2005-01-01,16081.08,10489.94
2005-02-01,16407.73,10766.23
2005-03-01,15881.69,10503.76
2005-04-01,15309.15,10192.51
2005-05-01,15743.09,10467.48
2005-06-01,15443.28,10274.97
2005-07-01,15918.8,10640.91
2005-08-01,15596.62,10481.6
2005-09-01,15535.99,10568.7
2005-10-01,15315.58,10440.07
2005-11-01,15981.88,10805.87
2005-12-01,15915.49,10717.5
2006-01-01,16014.8,10864.86
2006-02-01,16171.31,10993.41
2006-03-01,16252.94,11109.32
2006-04-01,16493.72,11367.14
2006-05-01,16115.87,11168.31
2006-06-01,16067.47,11150.22
2006-07-01,16062.64,11185.68
2006-08-01,16320.57,11381.15
2006-09-01,16829.54,11679.07
2006-10-01,17492.9,12080.73
2006-11-01,17734.02,12221.93
2006-12-01,18046.64,12463.15
2007-01-01,18225.72,12621.69
2007-02-01,17617.75,12268.63
2007-03-01,17580.24,12354.35
2007-04-01,18470.95,13062.91
2007-05-01,19160.46,13627.64
2007-06-01,18812.29,13408.62
2007-07-01,18536.42,13211.99
2007-08-01,18780.98,13357.74
2007-09-01,19481.67,13895.63
2007-10-01,19488.08,13930.01
2007-11-01,18600.06,13371.72
2007-12-01,18464.63,13264.82
2008-01-01,17520.75,12650.36
2008-02-01,16939.88,12266.39
2008-03-01,16787.9,12262.89
2008-04-01,17448.2,12820.13
2008-05-01,17049.09,12638.32
2008-06-01,15163.61,11350.01
2008-07-01,15121.39,11378.02
2008-08-01,15399.64,11543.96
2008-09-01,14496.48,10850.66
2008-10-01,12588.76,9325.01
2008-11-01,12148.76,8829.04
2008-12-01,12199.18,8776.39
2009-01-01,11073.19,8000.86
2009-02-01,9732.72,7062.93
2009-03-01,10454.66,7608.92
2009-04-01,11198.49,8168.12
2009-05-01,11619.95,8500.33
2009-06-01,11445.69,8447
2009-07-01,12445.87,9171.61
2009-08-01,12857.96,9496.28
2009-09-01,13140.71,9712.28
2009-10-01,13131.61,9712.73
2009-11-01,13975.88,10344.84
2009-12-01,14119.58,10428.05
2010-01-01,13580.83,10067.33
2010-02-01,13928.78,10325.26
2010-03-01,14580.45,10856.63
2010-04-01,14762.55,11008.61
2010-05-01,13583.08,10136.63
2010-06-01,13106.96,9774.02
2010-07-01,14034.83,10465.94
2010-08-01,13409.71,10014.72
2010-09-01,14434.41,10788.05
2010-10-01,14854.3,11118.49
2010-11-01,14704.04,11006.02
2010-12-01,15444.4,11577.51
2011-01-01,15780.59,11891.93
2011-02-01,16151,12226.34
2011-03-01,16114.21,12319.73
2011-04-01,16653.7,12810.54
2011-05-01,16265.31,12569.79
2011-06-01,16076.57,12414.34
2011-07-01,15713.35,12143.24
2011-08-01,14981.45,11613.53
2011-09-01,14056.43,10913.38
2011-10-01,15433.92,11955.01
2011-11-01,15563.02,12045.68
2011-12-01,15821.74,12217.56
2012-01-01,16296.45,12632.91
2012-02-01,16630.46,12952.07
2012-03-01,16832.14,13212.04
2012-04-01,16781.31,13213.63
2012-05-01,15764.47,12393.45
2012-06-01,16409.23,12880.09
2012-07-01,16599.08,13008.68
2012-08-01,16612.28,13090.84
2012-09-01,16971.1,13437.13
2012-10-01,16553.93,13096.46
2012-11-01,16542.49,13025.58
2012-12-01,16681.57,13104.14
2013-01-01,17589.08,13860.58
2013-02-01,17694.6,14054.49
2013-03-01,18310.65,14578.54
2013-04-01,18653.63,14839.8
2013-05-01,18970.04,15115.57
2013-06-01,18666.82,14909.6
2013-07-01,19389.92,15499.54
2013-08-01,18512.89,14810.31
2013-09-01,18881.83,15129.67
2013-10-01,19463.28,15545.75
2013-11-01,20172.36,16086.41
2013-12-01,20787.13,16576.66
2014-01-01,19623.56,15698.85
2014-02-01,20320.53,16321.71
2014-03-01,20358.13,16457.66
2014-04-01,20444.18,16580.84
2014-05-01,20545.4,16717.17
2014-06-01,20629.41,16826.6
2014-07-01,20323.17,16563.3
2014-08-01,21014,17098.45
2014-09-01,20928.68,17042.9
2014-10-01,21407.73,17390.52
2014-11-01,22071.36,17828.24
2014-12-01,22189.72,17823.07
2015-01-01,21473.35,17164.95
2015-02-01,22575.21,18132.7
2015-03-01,22006.84,17776.12
2015-04-01,22033.04,17840.52
2015-05-01,22135.13,18010.68
2015-06-01,21583.9,17619.51
2015-07-01,21670.08,17689.86
2015-08-01,20279.89,16528.03
2015-09-01,19997.61,16284.7
2015-10-01,21708.49,17663.54
2015-11-01,21830.94,17719.92
2015-12-01,21537.34,17425.03
2016-01-01,20319.41,16466.3
2016-02-01,20364.84,16516.5
2016-03-01,21699.61,17685.09
2016-04-01,21719.39,17773.64
2016-05-01,21647.02,17787.2
2016-06-01,21749.08,17929.99
2016-07-01,22395.17,18432.24
2016-08-01,22338.67,18400.88
2016-09-01,22171.17,18308.15
2016-10-01,21934.19,18142.42
2016-11-01,23158.66,19123.58
2016-12-01,23932.51,19762.6
2017-01-01,23916.36,19864.09
2017-02-01,24974.69,20812.24
2017-03-01,24775.2,20663.22
2017-04-01,25023.91,20940.51
2017-05-01,25084.33,21008.65
2017-06-01,25470.11,21349.63
2017-07-01,26138,21891.12
2017-08-01,26140.19,21948.1
2017-09-01,26527.63,22405.09
2017-10-01,27702.03,23377.24
2017-11-01,28762.73,24272.35
2017-12-01,29316.99,24719.22
2018-01-01,30830.13,26149.39
2018-02-01,29384.28,25029.2
2018-03-01,28224.74,24103.11
2018-04-01,28198.4,24163.15
2018-05-01,28371.21,24415.84
2018-06-01,28154.84,24271.41
2018-07-01,29481.62,25415.19
2018-08-01,30093.23,25964.82
2018-09-01,30638.72,26458.31
2018-10-01,29033.82,25115.76
2018-11-01,29624.61,25538.46
2018-12-01,27129.84,23327.46
2019-01-01,29024.62,24999.67
2019-02-01,29958.9,25916
2019-03-01,29817.98,25928.68
2019-04-01,30422.29,26592.91
2019-05-01,28313.96,24815.04
2019-06-01,30350.55,26599.96
2019-07-01,30598.4,26864.27
2019-08-01,30073.34,26403.28
2019-09-01,30631.35,26916.83
2019-10-01,30724.52,27046.23
2019-11-01,31866.4,28051.41
2019-12-01,32448.21,28538.44
2020-01-01,32014.08,28256.03
2020-02-01,28712.58,25409.36
2020-03-01,24810.23,21917.16
2020-04-01,27754.12,24345.72
2020-05-01,28936.75,25383.11
2020-06-01,29271.81,25812.88
2020-07-01,29811.14,26428.32
2020-08-01,31983.81,28430.05
2020-09-01,31198.85,27781.7
2020-10-01,29761.3,26501.6
2020-11-01,33284.19,29638.64
2020-12-01,34340.47,30606.48
2021-01-01,33490.59,29982.62
2021-02-01,34365.86,30932.37
2021-03-01,36411.63,32981.55
2021-04-01,37092.96,33874.85
2021-05-01,37498.98,34529.45
2021-06-01,37124.7,34502.51
2021-07-01,37415.89,34935.47
2021-08-01,37765.26,35360.73
2021-09-01,36077.62,33843.92
2021-10-01,37861.27,35819.56
2021-11-01,36276.87,34483.72
2021-12-01,38082.54,36338.3
2022-01-01,36537.13,35131.86
2022-02-01,34909.38,33892.6
2022-03-01,35267.88,34678.35
2022-04-01,33339.96,32977.21
2022-05-01,32990.12,32990.12
2022-06-01,30946.99,30946.99
