date,real,nominal
2000-06-01,484.31,285.73
2000-07-01,476.45,281.59
2000-08-01,464.4,274.47
2000-09-01,460.6,273.68
2000-10-01,453.6,270
2000-11-01,446.63,266.01
2000-12-01,456.04,271.45
2001-01-01,443.1,265.49
2001-02-01,435.49,261.87
2001-03-01,436.37,263.03
2001-04-01,430.31,260.48
2001-05-01,448.03,272.36
2001-06-01,443.04,269.82
2001-07-01,440.62,267.53
2001-08-01,448.63,272.39
2001-09-01,464.53,283.42
2001-10-01,465.63,283.06
2001-11-01,455.11,276.16
2001-12-01,456.26,275.85
2002-01-01,464.49,281.51
2002-02-01,485.8,295.5
2002-03-01,480.79,294.06
2002-04-01,492.16,302.68
2002-05-01,511.51,314.58
2002-06-01,521.92,321.18
2002-07-01,508.47,313.29
2002-08-01,501.98,310.25
2002-09-01,515.41,319.14
2002-10-01,510.29,316.56
2002-11-01,514.34,319.07
2002-12-01,536.38,331.92
2003-01-01,574.19,356.86
2003-02-01,572.92,358.97
2003-03-01,540.45,340.55
2003-04-01,521.81,328.18
2003-05-01,566.6,355.68
2003-06-01,566.95,356.35
2003-07-01,557.72,350.99
2003-08-01,569.52,359.77
2003-09-01,597.98,378.95
2003-10-01,598.69,378.92
2003-11-01,617.62,389.91
2003-12-01,644.09,406.11
2004-01-01,652.96,413.79
2004-02-01,635.77,404.95
2004-03-01,634.41,406.67
2004-04-01,627.07,403.26
2004-05-01,593.32,383.78
2004-06-01,604.81,392.48
2004-07-01,614.25,398.09
2004-08-01,617.59,400.51
2004-09-01,623.73,405.28
2004-10-01,643.72,420.46
2004-11-01,672.25,439.38
2004-12-01,679.03,442.08
2005-01-01,650.04,424.03
2005-02-01,645.19,423.35
2005-03-01,656.69,434.32
2005-04-01,644.7,429.23
2005-05-01,634.49,421.87
2005-06-01,647.28,430.66
2005-07-01,635.02,424.48
2005-08-01,651.64,437.93
2005-09-01,670.39,456.05
2005-10-01,689.34,469.9
2005-11-01,704.99,476.67
2005-12-01,757.5,510.1
2006-01-01,810.49,549.86
2006-02-01,816.41,555
2006-03-01,815.02,557.09
2006-04-01,886.05,610.65
2006-05-01,974.59,675.39
2006-06-01,859.05,596.15
2006-07-01,910.01,633.71
2006-08-01,906.76,632.33
2006-09-01,861.8,598.06
2006-10-01,848.21,585.78
2006-11-01,910.98,627.83
2006-12-01,911.4,629.42
2007-01-01,911.41,631.17
2007-02-01,954.58,664.75
2007-03-01,931.92,654.9
2007-04-01,960.63,679.37
2007-05-01,937.69,666.92
2007-06-01,919.65,655.49
2007-07-01,933.42,665.3
2007-08-01,935.57,665.41
2007-09-01,999.14,712.65
2007-10-01,1055.69,754.6
2007-11-01,1121.49,806.25
2007-12-01,1118.05,803.2
2008-01-01,1232.1,889.6
2008-02-01,1273.7,922.3
2008-03-01,1325.78,968.43
2008-04-01,1238.1,909.7
2008-05-01,1201.3,890.51
2008-06-01,1242.48,930
2008-07-01,1222.68,920
2008-08-01,1113.89,835
2008-09-01,1187.04,888.5
2008-10-01,986.51,730.75
2008-11-01,1120.75,814.5
2008-12-01,1208.95,869.75
2009-01-01,1272.59,919.5
2009-02-01,1311.86,952
2009-03-01,1233.51,897.75
2009-04-01,1210.94,883.25
2009-05-01,1333.51,975.5
2009-06-01,1266.25,934.5
2009-07-01,1274.22,939
2009-08-01,1293.75,955.5
2009-09-01,1374.31,1015.75
2009-10-01,1406.08,1040
2009-11-01,1588.44,1175.75
2009-12-01,1472.48,1087.5
2010-01-01,1454.9,1078.5
2010-02-01,1495.03,1108.25
2010-03-01,1498.12,1115.5
2010-04-01,1581.37,1179.25
2010-05-01,1618.05,1207.5
2010-06-01,1655.46,1234.5
2010-07-01,1567.63,1169
2010-08-01,1653.67,1235
2010-09-01,1731.37,1294
2010-10-01,1799.26,1346.75
2010-11-01,1848.36,1383.5
2010-12-01,1874.94,1405.5
2011-01-01,1760.93,1327
2011-02-01,1863.93,1411
2011-03-01,1882.21,1439
2011-04-01,1996.15,1535.5
2011-05-01,1983.7,1533
2011-06-01,1948,1504.25
2011-07-01,2087.87,1613.5
2011-08-01,2354.25,1825
2011-09-01,2086.56,1620
2011-10-01,2223.1,1722
2011-11-01,2255.83,1746
2011-12-01,1982.65,1531
2012-01-01,2249.76,1744
2012-02-01,2272.68,1770
2012-03-01,2118.03,1662.5
2012-04-01,2097.09,1651.25
2012-05-01,1981.78,1558
2012-06-01,2036.49,1598.5
2012-07-01,2069.67,1622
2012-08-01,2091.95,1648.5
2012-09-01,2243.09,1776
2012-10-01,2172.82,1719
2012-11-01,2192.02,1726
2012-12-01,2110,1657.5
2013-01-01,2112.57,1664.75
2013-02-01,1999.92,1588.5
2013-03-01,2007.4,1598.25
2013-04-01,1846.53,1469
2013-05-01,1750.1,1394.5
2013-06-01,1492.38,1192
2013-07-01,1644.44,1314.5
2013-08-01,1743.44,1394.75
2013-09-01,1655.47,1326.5
2013-10-01,1657.65,1324
2013-11-01,1571.26,1253
2013-12-01,1510.44,1204.5
2014-01-01,1563.75,1251
2014-02-01,1651.49,1326.5
2014-03-01,1597.89,1291.75
2014-04-01,1588.72,1288.5
2014-05-01,1536.86,1250.5
2014-06-01,1612.19,1315
2014-07-01,1577,1285.25
2014-08-01,1580.19,1285.75
2014-09-01,1493.86,1216.5
2014-10-01,1433.19,1164.25
2014-11-01,1464.24,1182.75
2014-12-01,1501.47,1206
2015-01-01,1576.57,1260.25
2015-02-01,1511.43,1214
2015-03-01,1469.51,1187
2015-04-01,1457.61,1180.25
2015-05-01,1464.23,1191.4
2015-06-01,1434.48,1171
2015-07-01,1345.54,1098.4
2015-08-01,1392.65,1135
2015-09-01,1367.99,1114
2015-10-01,1403.95,1142.35
2015-11-01,1308.26,1061.9
2015-12-01,1321.59,1069.25
2016-01-01,1375.54,1114.7
2016-02-01,1383.43,1122
2016-03-01,1521.48,1240
2016-04-01,1504.1,1230.85
2016-05-01,1481.7,1217.5
2016-06-01,1601.89,1320.6
2016-07-01,1649.36,1357.5
2016-08-01,1592.04,1311.4
2016-09-01,1595.01,1317.1
2016-10-01,1539.18,1273.1
2016-11-01,1421.59,1173.9
2016-12-01,1394.71,1151.7
2017-01-01,1458.53,1211.4
2017-02-01,1504.68,1253.9
2017-03-01,1500.19,1251.2
2017-04-01,1515.62,1268.3
2017-05-01,1522.83,1275.4
2017-06-01,1482.06,1242.3
2017-07-01,1520.44,1273.4
2017-08-01,1574.74,1322.2
2017-09-01,1521.2,1284.8
2017-10-01,1505.54,1270.5
2017-11-01,1519.35,1282.15
2017-12-01,1537.65,1296.5
2018-01-01,1583.81,1343.35
2018-02-01,1550.03,1320.3
2018-03-01,1550.29,1323.9
2018-04-01,1536.06,1316.25
2018-05-01,1514.67,1303.5
2018-06-01,1450.64,1250.55
2018-07-01,1414.27,1219.2
2018-08-01,1398.74,1206.85
2018-09-01,1370.49,1183.5
2018-10-01,1407.66,1217.7
2018-11-01,1415.72,1220.45
2018-12-01,1490.56,1281.65
2019-01-01,1535.42,1322.5
2019-02-01,1532.22,1325.45
2019-03-01,1484.82,1291.15
2019-04-01,1470.21,1285.15
2019-05-01,1478.74,1296
2019-06-01,1612.46,1413.2
2019-07-01,1629.4,1430.55
2019-08-01,1738.74,1526.55
2019-09-01,1692.89,1487.6
2019-10-01,1711.27,1506.4
2019-11-01,1654.41,1456.35
2019-12-01,1731.65,1523
2020-01-01,1791.1,1580.85
2020-02-01,1837.78,1626.35
2020-03-01,1816.46,1604.65
2020-04-01,1957.1,1716.75
2020-05-01,1967.24,1725.65
2020-06-01,2007.97,1770.7
2020-07-01,2224.06,1971.68
2020-08-01,2216.81,1970.5
2020-09-01,2126.85,1893.9
2020-10-01,2111.13,1879.9
2020-11-01,1998.78,1779.86
2020-12-01,2126.3,1895.1
2021-01-01,2066.11,1849.7
2021-02-01,1920.7,1728.8
2021-03-01,1893.62,1715.24
2021-04-01,1935.63,1767.7
2021-05-01,2068.55,1904.74
2021-06-01,1906.24,1771.6
2021-07-01,1942.92,1814.12
2021-08-01,1939.27,1815.8
2021-09-01,1872.6,1756.66
2021-10-01,1885.58,1783.9
2021-11-01,1868.27,1775.92
2021-12-01,1916.37,1828.6
2022-01-01,1867.96,1796.12
2022-02-01,1957.72,1900.7
2022-03-01,1986.24,1953.04
2022-04-01,1932.73,1911.7
2022-05-01,1847.26,1847.26
2022-06-01,1824.8,1824.8
